RecordID,CustomerID_Hash,Statement_Generation_Date,Statement_Period_Months,Opening_Balance,Closing_Balance,Total_Credits,Num_Credit_Transactions,Total_Debits,Num_Debit_Transactions,Probable_Salary_Deposits_Count,Probable_Salary_Total,Other_Credits_Total,ATM_Withdrawals_Count,ATM_Withdrawals_Total,POS_Purchases_Count,POS_Purchases_Total,Airtime_Purchases_Count,Airtime_Purchases_Total,Online_P2P_Payments_Count,Online_P2P_Payments_Total,Send_Money_eWallet_Count,Send_Money_eWallet_Total,Debit_Orders_Processed_Count,Debit_Orders_Processed_Total,Debit_Orders_Returned_Count,Debit_Orders_Returned_Total,Fees_Monthly_Account_Total,Fees_Service_Charges_Total,Fees_Penalty_Interest_Total,Fees_Unpaid_Item_Charges_Total,Fees_Honouring_Charges_Total,VAT_on_Charges,Transfers_To_Savings_Count,Transfers_To_Savings_Total,Days_Balance_Below_Zero,Min_Balance_Recorded,Max_Balance_Recorded,Account_Type_Code,Net_Income,Salary_Ratio,Savings_Ratio,Expense_Ratio,Balance_Stability,Fees_Total,Credit_Score_Class
349,066724cdfc,2025-01-12,3,8205.09,13787.6,28279.12,10,22696.61,87,3,14473.94,13805.18,9,2918.38,5,2890.29,3,968.56,9,1174.29,1,1551.13,5,1106.49,5,332.89,8.01,101.99,0.0,107.06,0.0,30.39,7,4111.86,62,1066.41,16662.61,1,5582.509999999998,0.5118242717595173,0.14540268579786075,0.6220940510977215,15596.2,217.06,1
350,cdfa74e76f,2024-10-17,3,8533.66,8268.83,38993.63,8,39258.46,116,4,27186.95,11806.68,1,2937.22,11,10499.35,1,740.78,5,2063.57,0,372.02,1,2133.65,1,240.59,8.42,113.76,41.56,54.3,11.22,32.1,1,4732.05,1,628.45,18504.06,2,-264.83000000000175,0.6972151605275017,0.12135443660926158,0.826019324897338,17875.61,229.26000000000002,2
351,332dcb499d,2024-07-11,3,3335.58,12605.58,23575.6,8,14305.6,111,6,11471.56,12104.04,5,1828.87,14,2944.55,8,10.91,2,1019.31,4,109.51,1,883.6,0,0.0,11.91,83.4,0.0,0.0,0.0,13.34,4,2642.8,61,74.12,23997.54,2,9269.999999999998,0.4865861314240147,0.11209894976161795,0.5315857572949235,23923.420000000002,95.31,1
352,0d30f75c1a,2024-05-21,3,5265.01,16451.53,13222.78,12,2036.26,40,2,6993.26,6229.52,2,563.72,6,185.49,4,74.7,5,12.92,3,34.96,5,264.7,1,196.78,27.6,178.55,37.3,97.22,62.22,56.4,5,66.02,25,-648.48,16894.51,3,11186.52,0.5288797060829871,0.004992898618898597,0.11014080103679239,17542.989999999998,402.89,2
353,31a6939760,2024-06-06,3,7021.85,12921.4,19399.89,48,13500.34,10,0,0.0,19399.89,4,837.52,4,3799.56,4,175.19,0,1194.71,5,445.14,4,1517.55,2,11.72,11.0,41.72,0.0,27.62,0.0,11.25,0,2086.02,20,1613.52,15742.15,2,5899.549999999999,0.0,0.10752741381523298,0.5109557508324585,14128.63,80.34,2
354,957d60a0b5,2025-02-27,3,2859.39,14082.34,1315.2,43,4174.59,119,4,804.96,510.24,3,920.34,17,197.01,8,24.43,2,283.63,4,187.91,2,344.59,0,0.0,9.92,110.01,0.0,0.0,0.0,16.79,9,15.09,18,1982.07,12241.76,1,-2859.3900000000003,0.612043795620438,0.011473540145985402,1.0,10259.69,119.93,1
355,2a7d7799f4,2024-02-05,3,3385.84,11797.98,24643.6,56,16231.46,54,0,0.0,24643.6,5,1778.82,20,6196.61,8,118.91,6,543.27,3,812.1,2,3306.36,0,0.0,22.41,139.27,0.0,0.0,0.0,22.64,4,228.26,40,61.6,14838.64,3,8412.14,0.0,0.009262445421935108,0.5790861322951868,14777.039999999999,161.68,1
356,80ec040125,2024-05-29,3,1741.26,14895.14,20153.43,37,6999.55,54,4,6753.57,13399.86,2,198.6,3,1908.32,9,130.27,6,151.57,3,340.35,4,1984.24,4,648.29,18.16,68.29,0.0,26.94,0.0,15.87,1,319.54,86,-673.18,21494.09,3,13153.880000000001,0.33510772111744747,0.01585536556308281,0.31969166953265843,22167.27,113.39,1
357,f4bdac6033,2025-02-13,3,4277.7,17013.63,5557.15,7,9834.85,40,0,0.0,5557.15,4,1933.95,20,2732.72,1,232.3,8,273.29,0,633.17,2,2018.57,0,0.0,33.53,197.51,0.0,0.0,0.0,32.35,9,567.47,75,1833.49,14071.99,1,-4277.700000000001,0.0,0.10211529291093457,1.0000000000000002,12238.5,231.04,0
358,55d98fab56,2024-11-10,3,7869.11,-253.67,26269.12,14,34391.9,112,0,0.0,26269.12,6,8609.53,15,8713.39,4,944.12,0,3290.39,2,1968.28,2,8635.44,0,0.0,6.41,106.3,0.0,0.0,0.0,15.78,10,1853.62,3,238.21,13476.26,2,-8122.7800000000025,0.0,0.07056269871240453,1.007430672299062,13238.050000000001,112.71,1
359,b9f4f20612,2024-10-06,3,3806.71,16001.73,26433.59,41,14238.57,24,3,19545.6,6887.99,1,1086.98,15,5587.63,2,685.06,0,898.19,3,177.3,5,2773.04,2,2753.11,10.42,221.17,22.7,33.98,67.76,49.84,3,2011.29,60,2662.25,24475.55,3,12195.02,0.7394228328426067,0.0760884162915442,0.4708475114334183,21813.3,356.03,2
360,ffb0b5146e,2024-08-02,3,1242.94,808.99,5079.38,12,5513.33,49,2,3376.81,1702.57,10,39.5,3,374.38,1,191.17,9,500.86,1,24.66,1,1609.0,0,0.0,33.89,243.72,0.0,0.0,0.0,38.87,10,968.72,2,-292.66,911.87,1,-433.9499999999998,0.6648075158779221,0.19071618977119253,0.8720422250060105,1204.53,277.61,2
361,fede78f85b,2024-05-08,3,5344.94,6488.54,750.87,54,6095.81,38,5,376.89,373.98,9,338.95,13,754.96,9,118.08,8,535.11,5,237.61,5,319.31,4,230.83,43.29,227.92,0.0,159.3,0.0,60.27,9,66.14,3,3797.61,6396.22,3,-5344.9400000000005,0.5019377522074393,0.08808448865982127,1.0000000000000002,2598.61,430.51,1
362,21058549c2,2024-01-07,3,6273.61,12087.98,35660.14,16,29845.77,20,2,19427.01,16233.13,6,3976.42,20,3030.15,6,101.02,3,929.95,5,1247.4,3,5210.82,2,3073.43,18.12,95.38,0.0,104.53,0.0,30.52,7,5944.64,60,2238.56,16477.64,3,5814.369999999999,0.5447822134181189,0.16670265456052613,0.7117362506334397,14239.08,218.03,1
363,b2982a3fe6,2025-03-02,3,3887.23,14988.31,17349.79,34,6248.71,46,5,8044.23,9305.56,10,310.08,1,757.8,6,209.16,0,622.15,4,187.09,4,935.42,0,0.0,36.24,137.05,0.0,0.0,0.0,24.26,5,517.7,82,-1285.46,18008.11,1,11101.080000000002,0.46364999230538234,0.02983897787811841,0.294236667856413,19293.57,173.29000000000002,1
364,953d9c2c65,2025-02-16,3,4794.39,15920.69,3740.22,11,8534.61,45,3,1433.45,2306.77,5,1612.73,15,511.02,6,94.24,9,14.56,3,668.07,0,1823.44,0,0.0,44.67,38.85,0.0,0.0,0.0,11.69,2,156.46,18,815.19,11007.91,2,-4794.390000000001,0.3832528567838256,0.04183176390693596,1.0,10192.72,83.52000000000001,1
365,9c14804121,2024-11-29,3,1528.55,19269.21,14836.8,17,16365.35,89,4,9367.6,5469.2,9,2015.44,6,6295.57,3,279.27,4,655.93,2,1365.97,4,1725.49,1,1717.14,40.77,78.33,31.42,193.13,23.21,51.36,8,2770.02,7,787.35,16768.54,1,-1528.550000000001,0.6313760379596679,0.18669928825622775,1.0000000000000002,15981.19,366.85999999999996,2
366,7411d3e6b5,2025-02-21,3,3126.38,3377.3,26502.08,11,26251.16,10,5,19008.37,7493.71,5,7056.26,3,1821.96,6,395.58,6,505.23,4,3.34,4,4330.51,0,0.0,39.09,32.34,0.0,0.0,0.0,10.0,7,441.73,77,1531.17,3543.3,2,250.9200000000019,0.7172406845047633,0.016667748342771585,0.886011625308909,2012.13,71.43,0
367,025ca55dee,2025-04-13,3,1379.9,15622.17,14192.94,10,15572.84,32,4,8037.89,6155.05,7,2035.44,8,790.07,1,204.53,3,1329.98,3,1481.72,5,3970.44,2,1499.06,35.54,200.72,11.96,159.84,10.96,58.66,8,3022.58,62,408.82,15583.49,2,-1379.8999999999996,0.5663301613337335,0.2129636283955262,1.0,15174.67,419.02,0
368,ef990c1917,2024-01-30,3,4699.11,3284.21,22685.35,39,24100.25,79,6,17443.82,5241.53,10,7183.67,2,2913.9,10,35.88,6,982.51,5,823.58,4,1995.29,1,1006.14,38.31,276.86,0.0,135.8,0.0,63.14,10,4308.11,10,3829.73,3922.26,1,-1414.9000000000015,0.7689464786745631,0.18990714271545292,0.8800703026460993,92.5300000000002,450.97,2
369,b53c49c670,2024-03-06,3,9702.19,18075.15,35452.58,46,27079.62,62,6,17756.6,17695.98,8,2095.06,20,1686.66,0,1324.64,5,2579.5,1,1108.75,0,7992.24,0,0.0,12.83,89.71,0.0,0.0,0.0,14.36,5,2026.52,15,7581.17,39508.82,3,8372.960000000003,0.5008549448305313,0.05716142520516137,0.5997067419455352,31927.65,102.53999999999999,2
370,f59ad16f47,2024-04-26,3,4961.34,3857.57,5408.31,20,6512.08,43,2,2091.9,3316.41,0,181.03,0,803.99,4,26.23,4,142.86,3,369.06,2,872.82,2,145.52,33.66,119.38,0.0,116.48,0.0,37.73,2,104.16,63,3829.75,9326.91,3,-1103.7699999999995,0.386793656428718,0.019259251041452874,0.6279941945967317,5497.16,269.52,0
371,7b41db43a3,2024-08-07,3,4991.07,1615.6,17003.29,36,20378.76,42,6,11804.02,5199.27,5,2721.94,11,5800.38,7,566.07,6,1344.12,5,543.79,5,1294.24,0,0.0,29.7,241.49,0.0,0.0,0.0,37.97,10,1911.76,68,4242.2,20097.87,3,-3375.4699999999975,0.6942197657041667,0.11243471116472165,0.9265448051227677,15855.669999999998,271.19,0
372,59730d9b0b,2024-02-25,3,5933.75,15981.25,24057.13,30,14009.63,81,2,10644.43,13412.7,0,1054.68,6,79.5,5,640.03,0,1022.39,3,309.71,5,1876.32,5,1242.61,28.66,17.07,0.0,117.21,0.0,22.81,6,313.64,22,2983.69,25321.91,2,10047.500000000002,0.44246466640035614,0.013037299129197872,0.46712967408758926,22338.22,162.94,2
373,c37c924423,2024-12-11,3,5580.89,4520.65,4130.51,23,5190.75,77,4,2248.39,1882.12,0,135.46,18,1651.85,7,247.45,9,325.97,5,399.88,3,334.04,2,230.99,19.87,169.12,0.0,199.76,0.0,54.43,9,413.26,40,2210.99,6947.75,1,-1060.2399999999998,0.5443371399657668,0.10005059907856415,0.5345006899108263,4736.76,388.75,1
374,3fb6d9a280,2024-08-26,3,3418.53,10328.02,20701.92,60,13792.43,33,5,15024.23,5677.69,4,528.15,5,3894.8,9,490.04,5,895.85,1,995.11,2,2395.18,1,2090.66,5.38,144.94,0.0,128.66,0.0,39.06,9,45.58,69,3274.65,13610.7,3,6909.489999999998,0.7257408974626508,0.0022017281488866734,0.5718147878667272,10336.050000000001,278.98,1
375,cf63a448f6,2024-10-17,3,7404.66,2278.98,24440.87,41,29566.55,120,3,8608.74,15832.13,8,2928.05,11,8358.21,7,1056.9,6,1746.67,3,1991.68,5,5216.44,5,1039.35,42.71,51.81,0.0,98.68,0.0,27.05,10,1651.16,77,5742.4,5708.62,1,-5125.68,0.35222723250031607,0.06755733327005135,0.9284364242014499,-33.779999999999745,193.20000000000002,0
376,6c99bb8636,2024-07-11,3,6979.84,7634.96,13755.0,48,13099.88,89,6,9103.87,4651.13,8,2793.36,0,1675.88,10,103.36,9,576.52,1,13.33,1,1835.52,1,1165.0,5.48,30.85,0.0,199.69,0.0,33.04,6,132.2,51,-1400.57,15599.02,3,655.1200000000008,0.6618589603780444,0.00961105052708106,0.6317810988654843,16999.59,236.01999999999998,1
377,58a1b4c1a5,2024-04-29,3,3976.77,12082.93,36402.31,51,28296.15,85,1,22905.4,13496.91,1,3007.04,6,4751.81,5,1137.97,8,1456.81,2,1130.19,5,5233.86,1,4475.79,25.31,277.45,0.0,87.75,0.0,54.67,0,886.5,7,-908.98,19918.43,3,8106.159999999996,0.629229298909877,0.02435285013506011,0.7007626226253794,20827.41,390.51,2
378,84c488f95a,2024-05-29,3,8686.94,15417.73,6363.27,49,15050.21,115,1,1910.26,4453.01,6,1276.49,11,4640.18,4,339.22,8,117.92,4,10.22,1,2873.27,0,0.0,31.52,246.1,0.0,0.0,0.0,38.87,10,1548.84,78,8673.88,15292.52,1,-8686.939999999999,0.3002009972859866,0.2434031559245482,0.9999999999999999,6618.640000000001,277.62,0
379,12453e32f3,2024-08-30,3,1608.58,13631.45,26411.03,39,14388.16,73,4,12095.81,14315.22,3,3867.5,16,2077.6,6,234.19,7,14.48,3,728.62,2,3451.93,2,609.98,30.53,60.94,0.0,13.94,0.0,14.76,4,1610.06,20,228.72,22655.34,2,12022.869999999999,0.4579832744122437,0.060961651249496894,0.5135032214938038,22426.62,105.41,2
380,f6bc3925fb,2025-03-25,3,9566.07,17598.21,36374.86,30,28342.72,54,2,11298.9,25075.96,10,6937.93,11,7264.32,7,643.14,3,169.72,4,1624.23,0,1813.4,0,0.0,36.19,86.69,0.0,0.0,0.0,17.2,9,3799.02,69,6676.52,42448.1,3,8032.139999999999,0.3106238759406909,0.10444081434265313,0.6169383162247696,35771.58,122.88,1
381,25eb217d6e,2024-08-16,3,859.14,6931.41,17567.29,32,11495.02,99,5,6880.42,10686.87,0,3093.91,17,1328.53,1,388.04,7,111.18,5,1007.03,1,2372.77,1,122.32,15.81,99.8,0.0,31.8,0.0,20.64,4,919.04,81,645.18,10808.9,3,6072.27,0.3916608651647465,0.052315411198881556,0.6238332655864429,10163.72,147.41,0
382,77475e4356,2024-09-21,3,5657.01,11093.67,29041.09,36,23604.43,69,2,23285.65,5755.44,5,3516.58,14,6750.56,2,1155.26,1,2038.27,4,667.59,0,1394.98,0,0.0,9.06,181.26,9.28,0.0,22.24,31.06,1,3659.42,53,2597.63,12318.91,3,5436.66,0.8018173560289921,0.12600835574697783,0.6802801882523827,9721.279999999999,221.84,2
383,497ad50830,2025-01-14,3,8103.83,18540.43,36582.03,54,26145.43,76,2,11497.41,25084.62,6,5222.25,14,10272.33,7,1209.55,0,1057.46,5,556.61,2,1587.13,0,0.0,33.71,13.54,0.0,0.0,0.0,6.62,4,4773.89,42,5926.44,44190.98,2,10436.599999999999,0.31429119707134895,0.1304982254948673,0.5850940319823765,38264.54,47.25,2
384,0fb8e320c1,2024-07-08,3,4664.32,2120.52,15973.1,25,18516.9,59,3,11760.98,4212.12,5,1891.3,5,4179.28,3,78.91,6,886.85,5,1317.77,3,4600.2,0,0.0,44.89,129.61,21.48,0.0,56.79,35.39,6,2751.95,24,778.92,18508.83,3,-2543.800000000001,0.7362991529508986,0.1722865317314735,0.8972487840049775,17729.910000000003,252.76999999999998,2
385,8d0f03660d,2024-01-25,3,697.43,5358.3,4868.58,16,207.71,24,4,1642.41,3226.17,8,8.46,6,19.11,7,10.24,6,12.44,4,19.73,4,39.36,1,15.06,28.85,15.03,0.0,5.75,0.0,6.95,6,19.42,10,-1456.34,5422.8,1,4660.87,0.3373488779069051,0.003988842742647754,0.03731757578588612,6879.14,49.63,2
386,4bbaa81dfe,2025-02-25,3,2384.65,5651.47,21446.01,58,18179.19,14,3,12670.97,8775.04,7,2279.2,20,1024.66,2,304.21,7,1627.41,0,1326.56,0,4480.69,0,0.0,19.94,28.89,0.0,0.0,0.0,6.84,7,617.36,80,-295.48,14076.6,3,3266.8199999999997,0.5908311149719692,0.028786706711411588,0.7628487838775762,14372.08,48.83,0
387,c04738f9fa,2024-09-14,3,6423.6,4351.0,3029.01,23,5101.61,14,2,1281.1,1747.91,5,1376.56,15,1707.23,9,80.83,10,63.22,4,186.75,2,1349.17,1,548.19,42.82,33.48,8.97,100.97,18.6,28.68,4,723.11,88,-40.64,9319.25,2,-2072.5999999999995,0.42294346997863985,0.23872816530813698,0.5397038489898557,9359.89,204.84,0
388,28e8932c43,2024-12-20,3,5446.03,11946.8,38097.57,34,31596.8,48,4,12322.15,25775.42,7,1616.91,11,10755.4,8,626.07,9,1983.48,1,2413.99,4,4126.27,3,1731.78,9.95,35.3,0.0,47.59,0.0,13.0,7,4455.35,19,-1062.41,41952.47,2,6500.77,0.323436639134727,0.11694577895650564,0.725635914347918,43014.880000000005,92.84,2
389,4a5c380c82,2025-01-08,3,4130.36,6209.94,31946.87,20,29867.29,115,3,15288.66,16658.21,6,7876.96,15,613.61,8,132.49,4,2498.56,2,95.84,4,1724.54,0,0.0,8.01,211.82,0.0,0.0,0.0,30.78,9,5175.93,72,607.07,20348.42,2,2079.579999999998,0.4785651927716236,0.16201681103657417,0.8278709313325886,19741.35,219.82999999999998,0
390,28ae007be3,2024-02-05,3,3909.11,11851.82,2078.52,60,5987.63,40,4,1058.34,1020.18,7,1120.34,6,2258.75,7,251.51,7,360.08,4,131.75,3,1549.41,2,1319.8,17.57,255.42,0.0,187.29,0.0,64.44,2,100.5,71,-77.16,6261.06,2,-3909.11,0.5091796085676347,0.04835171179493101,1.0,6338.22,460.28,0
391,f193b547f4,2024-09-06,3,7944.51,2821.05,14696.02,11,19819.48,83,6,9058.98,5637.04,0,1276.31,14,1595.92,9,941.26,3,284.42,3,960.68,3,1461.16,1,1068.63,13.88,151.26,40.44,8.6,90.55,42.66,7,3558.91,51,5178.65,17734.71,3,-5123.459999999999,0.6164240386172583,0.24216828774049026,0.875398234935313,12556.06,304.72999999999996,0
392,a45e6240e4,2024-05-14,3,9370.59,15565.81,15173.35,48,8978.13,76,4,10086.18,5087.17,6,2481.35,8,1019.43,5,165.74,2,448.17,5,511.02,0,769.77,0,0.0,36.96,136.78,34.01,0.0,3.41,29.56,8,1437.0,37,7184.66,15984.32,1,6195.220000000001,0.6647299376867996,0.09470551987530769,0.36579823777274545,8799.66,211.16,2
393,34559f1af4,2024-06-22,3,5575.54,710.19,11585.59,17,16450.94,43,3,4724.27,6861.32,3,4753.04,13,6346.41,9,150.26,8,112.61,0,1394.15,4,4268.08,3,289.82,6.1,145.58,0.0,56.18,0.0,29.1,10,711.81,56,-1341.58,9547.04,3,-4865.3499999999985,0.40777120543709905,0.06143925341739177,0.9586163615099936,10888.62,207.86,0
394,977d94fec7,2025-03-27,3,9084.48,18682.27,22912.54,5,13314.75,31,3,11460.29,11452.25,9,1479.78,4,4861.8,3,555.32,6,880.84,0,867.53,5,1512.22,5,829.16,36.54,180.47,0.0,156.9,0.0,52.35,7,935.75,38,7074.17,21889.66,1,9597.79,0.5001754497755377,0.04084008145757738,0.4161246891116735,14815.49,373.90999999999997,2
395,a2cf9a18dd,2024-05-04,3,2617.89,6290.72,24216.97,22,20544.14,87,3,9945.95,14271.02,8,742.32,16,7875.55,3,439.86,9,1417.82,5,8.43,3,247.57,3,222.23,13.67,207.12,0.0,166.08,0.0,54.16,5,4060.37,36,2486.67,8155.37,1,3672.8300000000017,0.4107016691188039,0.1676663100297023,0.7655765671965495,5668.7,386.87,1
396,6482abf806,2024-05-13,3,9034.27,1805.63,5607.78,44,12836.42,120,6,3832.52,1775.26,8,2252.75,4,2345.57,6,137.63,1,517.11,4,521.86,3,2436.64,3,1997.55,11.21,128.43,0.0,28.15,0.0,23.49,0,720.36,61,6009.75,12881.28,1,-7228.64,0.6834290931527272,0.12845725046274997,0.8766818853917314,6871.530000000001,167.79000000000002,0
397,f4f772fb59,2024-12-29,3,6714.35,4646.51,16625.77,58,18693.61,111,1,13542.61,3083.16,10,4852.49,8,4194.62,0,781.48,7,1496.65,4,960.72,1,1655.91,1,991.42,14.73,295.85,0.0,135.56,0.0,62.46,2,1816.9,43,3226.87,22085.53,1,-2067.84,0.8145553559323869,0.10928215655575652,0.8009217604708115,18858.66,446.14000000000004,1
398,e46653814c,2024-05-18,3,7017.93,16351.09,31670.3,18,22337.14,71,3,18754.6,12915.7,0,3714.88,7,1245.45,1,542.19,5,953.27,3,351.49,3,2938.55,0,0.0,7.7,177.91,0.0,0.0,0.0,25.99,10,1559.37,63,1031.98,22666.61,1,9333.16,0.5921825811564778,0.04923761378957572,0.577362675935291,21634.63,185.60999999999999,1
399,90e6caca2f,2024-06-22,3,4567.61,8565.6,16023.38,7,12025.39,78,4,6602.96,9420.42,0,263.27,1,748.25,8,526.82,3,995.58,0,1141.48,1,1438.99,1,1075.59,7.71,39.31,0.0,111.74,0.0,22.23,10,1503.95,84,52.32,16446.07,3,3997.99,0.41208284394428646,0.09385972248052533,0.5840122305921183,16393.75,158.76,0
400,8fd3cbc6b5,2024-06-28,3,3231.18,1833.46,27254.67,22,28652.39,107,1,22772.73,4481.94,10,426.56,13,9424.87,4,1202.01,3,1943.9,5,2515.1,3,1979.64,3,761.4,31.39,285.29,0.0,181.47,0.0,69.74,4,2037.54,11,-1317.11,3139.8,1,-1397.7200000000012,0.8355533198530748,0.07475929813129273,0.9398586557370059,4456.91,498.15,2
401,17d303eae0,2024-08-24,3,2923.23,12212.09,11504.59,20,2215.73,38,0,0.0,11504.59,6,641.87,12,9.23,2,87.63,1,8.21,4,98.79,5,355.07,5,10.26,34.82,169.29,0.0,41.25,0.0,34.35,10,192.58,68,-508.75,13658.73,3,9288.86,0.0,0.01673940575022665,0.15357344352785107,14167.48,245.35999999999999,0
402,1bcaeabe6b,2024-09-15,3,6462.36,18874.82,19678.16,38,7265.7,11,1,12404.44,7273.72,10,297.31,3,1555.76,2,236.53,6,37.37,0,446.2,5,826.52,4,613.4,36.78,160.25,16.25,107.89,1.9,45.23,5,851.0,38,894.78,18876.25,2,12412.46,0.6303658472133574,0.043245913235790336,0.277947799049139,17981.47,323.07,2
403,75d5ab3ced,2024-06-08,3,7140.88,1499.38,26443.76,37,32085.26,65,2,16795.04,9648.72,6,9571.42,15,9852.4,9,778.22,3,2431.37,2,1849.07,1,7599.69,0,0.0,13.31,243.57,0.0,0.0,0.0,35.96,7,2968.8,66,514.2,7791.44,3,-5641.5,0.6351229930993173,0.11226845199018598,0.9553551861803491,7277.24,256.88,0
404,3863305823,2024-12-16,3,4378.19,-1851.1,34376.02,52,40605.31,14,4,24191.45,10184.57,3,6277.16,4,6844.96,1,22.01,1,2608.79,5,3615.21,2,11559.68,2,5059.46,41.52,234.91,0.0,40.95,0.0,44.43,10,8057.92,24,481.06,29893.43,1,-6229.290000000001,0.7037303911273034,0.2344052627383857,1.0477651331300522,29412.37,317.38,1
405,77a3f86406,2024-02-01,3,5946.17,5707.48,25575.26,19,25813.95,96,0,0.0,25575.26,2,2524.2,18,6736.75,0,72.27,4,1396.02,1,1180.92,0,3932.32,0,0.0,43.16,21.18,0.0,0.0,0.0,9.01,0,3738.65,66,430.44,21739.75,3,-238.69000000000233,0.0,0.14618228710089362,0.8189333415393908,21309.31,64.34,0
406,a3a0d46ddd,2025-05-11,3,6432.74,-585.1,31115.49,20,38133.33,42,6,13696.06,17419.43,10,5126.68,14,294.2,0,64.12,5,1400.69,1,1748.18,1,4710.34,1,3473.7,6.13,293.93,0.0,47.92,0.0,48.72,6,3442.74,34,-122.49,20266.32,3,-7017.84,0.44016854627711144,0.11064392686729342,1.0155826253328053,20388.81,347.98,0
407,715bcc2e61,2024-06-16,3,3683.19,-1561.86,17333.06,28,22578.11,112,4,14714.77,2618.29,4,1588.44,15,7211.46,8,788.89,9,556.85,0,1637.72,1,2727.94,1,517.41,34.16,212.84,0.0,114.08,0.0,50.55,0,3072.38,69,-234.86,-1171.84,2,-5245.049999999999,0.848942425630558,0.17725548749037964,1.0743167786831618,-936.9799999999999,361.08,0
408,51bfa4bf9d,2024-12-14,3,2180.92,19848.77,27229.73,7,9561.88,36,6,15967.66,11262.07,7,1217.03,11,409.18,0,300.86,3,727.96,5,303.94,3,820.87,2,761.76,24.75,40.17,0.0,39.05,0.0,14.56,4,1092.68,27,-1045.24,22488.07,2,17667.85,0.5864053738322047,0.04012819811287149,0.3251162419055682,23533.31,103.97,2
409,d2deab6ebe,2024-10-02,3,9125.6,579.69,37366.45,27,45912.36,87,4,15879.86,21486.59,3,9312.47,1,10648.47,0,1089.66,9,1968.73,3,296.66,4,7876.18,4,4239.98,17.9,160.4,0.0,133.72,0.0,43.68,4,6099.06,47,6714.31,18134.23,1,-8545.910000000003,0.4249764160095487,0.1632228911229191,0.9875314166615584,11419.919999999998,312.02,0
410,f9ab3aa9db,2025-01-29,3,4508.53,-160.89,19478.74,54,24148.16,73,5,11343.16,8135.58,6,1507.92,6,4516.2,8,556.41,3,2345.14,5,696.8,2,1139.93,1,625.62,13.84,87.15,0.0,179.01,0.0,39.2,5,881.61,41,2927.76,16983.05,3,-4669.419999999998,0.5823354077317116,0.045260114360579785,1.0067073076677755,14055.289999999999,280.0,0
411,b1684666a9,2024-09-28,3,3142.52,2668.11,22973.09,17,23447.5,70,4,12942.01,10031.08,8,6751.64,8,3456.09,6,113.65,6,1610.84,5,1590.81,2,6085.41,2,4683.66,11.09,102.68,0.0,59.72,0.0,24.29,2,3985.14,35,-540.14,19962.54,2,-474.40999999999985,0.5633552125552114,0.173469916323838,0.8978346666993419,20502.68,173.49,1
412,c812b22f4b,2024-07-21,3,8142.59,-296.1,22233.55,12,30672.24,64,1,17021.43,5212.12,3,6477.37,9,4460.28,1,785.39,2,925.58,0,252.13,1,8292.64,1,4932.84,27.38,235.87,0.0,131.33,0.0,55.24,2,4316.41,26,4154.12,14335.46,1,-8438.690000000002,0.765574098603237,0.19413948739629974,1.0097477823054544,10181.34,394.58000000000004,1
413,fa871f8819,2024-02-15,3,88.27,19146.63,10132.27,34,10220.54,78,5,5801.1,4331.17,4,2135.44,16,3356.29,7,214.38,8,42.2,0,916.51,1,1123.63,1,514.09,16.71,241.15,0.0,158.4,0.0,58.28,3,498.47,67,-657.0,10243.29,1,-88.27000000000044,0.5725370524078021,0.04919628079393858,1.0,10900.29,416.26,0
414,b0e3b15404,2025-04-28,3,8610.31,5375.93,11085.79,12,14320.17,106,2,3970.79,7115.0,5,2822.25,0,2812.66,4,594.66,6,27.38,3,930.74,3,3642.75,1,65.86,7.44,226.27,0.0,58.4,0.0,40.9,0,1384.51,41,-511.17,5589.1,2,-3234.379999999999,0.3581873732047964,0.12489051299005302,0.7270561177085819,6100.27,292.11,0
415,a5ccc723cf,2024-10-28,3,8878.81,10244.76,25196.39,56,23830.44,87,4,17713.79,7482.6,1,409.13,12,8930.1,8,166.6,7,930.04,2,635.93,4,4507.12,1,4438.27,44.36,199.15,0.0,186.58,0.0,60.21,0,1220.42,80,234.53,16868.88,1,1365.9500000000007,0.7030288862809315,0.04843630377208799,0.6993484997887026,16634.350000000002,430.09000000000003,0
416,52adacd168,2024-04-06,3,93.74,6438.79,23375.86,33,17030.81,112,6,16782.44,6593.42,3,85.99,19,3218.39,4,121.27,3,908.05,2,313.81,1,3419.43,1,3329.9,39.2,255.7,0.0,195.48,0.0,68.65,6,2863.33,79,-293.59,21475.38,3,6345.049999999999,0.7179389335836199,0.12249089445265329,0.7256540375634863,21768.97,490.38,0
417,a52e1e771e,2024-04-09,3,6100.89,8676.12,27174.87,11,24599.64,52,0,0.0,27174.87,5,6263.23,3,7882.29,7,1206.3,7,2239.17,0,221.17,1,2573.34,1,331.36,36.02,111.26,0.0,25.51,0.0,24.19,6,836.57,35,3659.04,31018.27,1,2575.2299999999996,0.0,0.030784691886290537,0.7392660603394182,27359.23,172.79,1
418,6afe4caf11,2024-11-26,3,6587.22,8030.01,19478.69,55,18035.9,91,5,15584.19,3894.5,0,2965.59,18,2568.64,3,162.42,9,545.1,5,1261.39,3,2909.1,2,1372.2,25.29,243.22,0.0,10.1,0.0,39.01,1,877.81,58,6478.74,20805.67,3,1442.7899999999972,0.8000635566354822,0.045065145551369215,0.6919344078146514,14326.929999999998,278.61,1
